ID,AUTHOR,WORK,LOCATION,TEXT,Vm,VM_LEMMA,VM_PERSONAL,VM_MOD,Vinf,VINF_A,VINF_B,VINF_C,VINF_D,Vinf_Cop,Obj,OBJ_A,OBJ_B,OBJ_C,Pred,PRED_A,PRED_B,PRED_C,PRED_D,PRED_E,PRED_F,PRED_G,Attr,Attr_B,CHECK,Anot,DIST_OBJ_PRED,GENRE,DIALECT
5081,Herodotus (0016),Histories (001),2.107.8,"τὴν δέ οἱ συμβουλεῦσαι τῶν παίδων ἐόντων ἓξ τοὺς δύο ἐπὶ τὴν πυρὴν ἐκτείναντα γεφυρῶσαι τὸ καιόμενον, αὐτοὺς δὲ ἐπ᾽ ἐκείνων ἐπιβαίνοντας ἐκσώζεσθαι. ταῦτα ποιῆσαι τὸν Σέσωστριν, καὶ δύο μὲν τῶν παίδων κατακαῆναι τρόπῳ τοιούτῳ, τοὺς δὲ λοιποὺς ἀποσωθῆναι ἅμα τῷ πατρί.",συμβουλεῦσαι,συμβουλεύω,TRUE,FALSE,γεφυρῶσαι,γεφυρῶσαι,NA,NA,NA,FALSE,οἱ,οἱ,NA,NA,ἐκτείναντα,ἐκτείναντα,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,MESTRADO,11,historiography,jonic
5083,Herodotus (0016),Histories (001),3.21.14,"βασιλεὺς ὁ Αἰθιόπων συμβουλεύει τῷ Περσέων βασιλέι, ἐπεὰν οὕτω εὐπετέως ἕλκωσι τὰ τόξα Πέρσαι ἐόντα μεγάθεϊ τοσαῦτα, τότε ἐπ’ Αἰθίοπας τοὺς μακροβίους πλήθεϊ ὑπερβαλλόμενον στρατεύεσθαι·",συμβουλεύει,συμβουλεύω,TRUE,FALSE,στρατεύεσθαι,στρατεύεσθαι,NA,NA,NA,FALSE,τῷ Περσέων βασιλέι,τῷ Περσέων βασιλέι,NA,NA,ὑπερβαλλόμενον,ὑπερβαλλόμενον,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,17,historiography,jonic
5093,Herodotus (0016),Histories (001),7.120.1,"ἔνθα δὴ Μεγακρέοντος ἀνδρὸς Ἀβδηρίτεω ἔπος εὖ εἰρημένον ἐγένετο, ὃς συνεβούλευσε Ἀβδηρίτῃσι πανδημεί, αὐτοὺς καὶ γυναῖκας, ἐλθόντας ἐς τὰ σφέτερα ἱρὰ ἵζεσθαι ἱκέτας τῶν θεῶν παραιτεομένους καὶ τὸ λοιπόν σφι ἀπαμύνειν τῶν ἐπιόντων κακῶν τὰ ἡμίσεα, τῶν τε παροιχομένων ἔχειν σφι μεγάλην χάριν, ὅτι βασιλεὺς Ξέρξης οὐ δὶς ἑκάστης ἡμέρης ἐνόμισε σῖτον αἱρέεσθαι·",συνεβούλευσε,συμβουλεύω,TRUE,FALSE,ἵζεσθαι,ἵζεσθαι,NA,NA,NA,FALSE,Ἀβδηρίτῃσι,Ἀβδηρίτῃσι,NA,NA,"ἐλθόντας, παραιτεομένους",ἐλθόντας,παραιτεομένους,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,MESTRADO,5,historiography,jonic
5095,Herodotus (0016),Histories (001),7.141.2,"προβάλλουσι δὲ σφέας αὐτοὺς ὑπὸ τοῦ κακοῦ τοῦ κεχρησμένου, Τίμων ὁ Ἀνδροβούλου, τῶν Δελφῶν ἀνὴρ δόκιμος ὅμοια τῷ μάλιστα, συνεβούλευέ σφι ἱκετηρίην λαβοῦσι δεύτερα αὖτις ἐλθόντας χρᾶσθαι τῷ χρηστηρίῳ ὡς ἱκέτας.",συνεβούλευέ,συμβουλεύω,TRUE,FALSE,χρᾶσθαι,χρᾶσθαι,NA,NA,NA,FALSE,σφι,σφι,NA,NA,"λαβοῦσι, ἐλθόντας",λαβοῦσι,ἐλθόντας,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,MESTRADO,2,historiography,jonic
5096,Herodotus (0016),Histories (001),7.173.15,"ἀπικόμενοι γὰρ ἄγγελοι παρὰ Ἀλεξάνδρου τοῦ Ἀμύντεω ἀνδρὸς Μακεδόνος συνεβούλευόν σφι ἀπαλλάσσεσθαι μηδὲ μένοντας ἐν τῇ ἐσβολῇ καταπατηθῆναι ὑπὸ τοῦ στρατοῦ τοῦ ἐπιόντος, σημαίνοντες τὸ πλῆθός τε τῆς στρατιῆς καὶ τὰς νέας.",συνεβούλευόν,συμβουλεύω,TRUE,FALSE,καταπατηθῆναι,καταπατηθῆναι,NA,NA,NA,FALSE,σφι,σφι,NA,NA,μένοντας,μένοντας,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,MESTRADO,3,historiography,jonic
5116,Herodotus (0016),Histories (001),7.53.3,"ὦ Πέρσαι, τῶνδ’ ἐγὼ ὑμέων χρηίζων συνέλεξα, ἄνδρας τε γενέσθαι ἀγαθοὺς καὶ μὴ καταισχύνειν τὰ πρόσθε ἐργασμένα Πέρσῃσι, ἐόντα μεγάλα τε καὶ πολλοῦ ἄξια, ἀλλ’ εἷς τε ἕκαστος καὶ οἱ σύμπαντες προθυμίην ἔχωμεν·",χρηίζων,χρῄζω,TRUE,FALSE,γενέσθαι,γενέσθαι,NA,NA,NA,TRUE,ὑμέων,ὑμέων,NA,NA,ἄνδρας,ἄνδρας,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,MESTRADO,3,historiography,jonic
5157,Isaeus (0017),On the Estate of Dicaeogenes (005),18.9,"ἡμεῖς τοίνυν ταῦτα παθόντες ὑπὸ Λεωχάρους, καὶ ἐγγενόμενον ἡμῖν αὐτὸν ἐπειδὴ εἵλομεν τῶν ψευδομαρτυρίων ἀτιμῶσαι, οὐκ ἐβουλήθημεν, ἀλλ’ ἐξήρκεσε τὰ ἡμέτερα ἡμῖν κομισαμένοις ἀπηλλάχθαι.",ἐξήρκεσε,ἐξαρκέω,FALSE,TRUE,ἀπηλλάχθαι,ἀπηλλάχθαι,NA,NA,NA,FALSE,ἡμῖν,ἡμῖν,NA,NA,κομισαμένοις,κομισαμένοις,NA,NA,NA,NA,NA,NA,TRUE,NA,FALSE,NA,1,juridical,attic
5161,Isaeus (0017),On The Estate Of Aristarchus (010),10.10,"οὐ τοίνυν, ὦ ἄνδρες, οὐδὲ Κυρωνίδην οἷόν τε ἦν ὑὸν Ἀριστάρχῳ εἰσποιῆσαι, ἀλλ’ αὐτῷ μὲν ἐπανελθεῖν εἰς τὸν πατρῷον οἶκον ἐξῆν, ὑὸν ἐγκαταλιπόντα ἐν τῷ Θεναινέτου οἴκῳ, ἐξ αὑτοῦ δὲ ἀντεισαγαγεῖν οὐκ ἔστι νόμος·",ἐξῆν,ἔξεστι,FALSE,TRUE,ἐπανελθεῖν,ἐπανελθεῖν,NA,NA,NA,FALSE,αὐτῷ,αὐτῷ,NA,NA,ἐγκαταλιπόντα,ἐγκαταλιπόντα,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,9,juridical,attic
5164,Isaeus (0017),On The Estate Of Aristarchus (010),12.4,"θαυμαστὸν γὰρ ἂν ἦν, εἰ τὴν ἐμὴν μητέρα ἔχοντι Ἀπολλοδώρῳ ἢ Ἀριστομένει οὐκ ἂν οἷόν τε ἦν τῶν ἐκείνης κυρίῳ γενέσθαι, κατὰ τὸν νόμον ὃς οὐκ ἐᾷ τῶν τῆς ἐπικλήρου κύριον εἶναι, ἀλλ’ ἢ τοὺς παῖδας ἐπὶ δίετες ἡβήσαντας κρατεῖν τῶν χρημάτων, ἀλλ’ ἑτέρῳ αὐτὴν ἐκδόντι ἐξέσται εἰς τὰ ταύτης χρήματα ὑὸν εἰσποιῆσαι.",ἐξέσται,ἔξεστι,FALSE,TRUE,εἰσποιῆσαι,εἰσποιῆσαι,NA,NA,NA,FALSE,ἑτέρῳ,ἑτέρῳ,NA,NA,ἐκδόντι,ἐκδόντι,NA,NA,NA,NA,NA,NA,TRUE,NA,FALSE,NA,2,juridical,attic
5166,Isaeus (0017),On The Estate Of Pyrrhus (003),20.4,"παρὰ δὲ τῶν ἀσθενούντων ἢ τῶν ἀποδημεῖν μελλόντων ὅταν τις ἐκμαρτυρίαν ποιῆται, τοὺς ἐπιεικεστάτους τῶν πολιτῶν καὶ τοὺς ἡμῖν γνωριμωτάτους ἕκαστος ἡμῶν παρακαλεῖ μάλιστα, καὶ οὐ μεθ’ ἑνὸς οὐδὲ μετὰ δυοῖν, ἀλλ’ ὡς ἂν μετὰ πλείστων δυνώμεθα τὰς ἐκμαρτυρίας πάντες ποιούμεθα, ἵνα τῷ τε ἐκμαρτυρήσαντι μὴ ἐξείη ὕστερον ἐξάρνῳ γενέσθαι τὴν μαρτυρίαν, ὑμεῖς τε πολλοῖς καὶ καλοῖς κἀγαθοῖς ταὐτὰ μαρτυροῦσι πιστεύοιτε μᾶλλον.",ἐξείη,ἔξεστι,FALSE,TRUE,γενέσθαι,γενέσθαι,NA,NA,NA,TRUE,τῷ τε ἐκμαρτυρήσαντι,τῷ τε ἐκμαρτυρήσαντι,NA,NA,ἐξάρνῳ,ἐξάρνῳ,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,Comentar o acusativo de ten marturian,4,juridical,attic
5170,Isaeus (0017),On The Estate of Apollodorus (007),24.3,"καὶ τῶνδε ἐξῆν αὐτῷ κατὰ ταύτην τὴν συγγένειαν λαγχάνειν, ὄντι προτέρῳ ταύτης, εἴπερ τὰ πεπραγμένα μὴ κυρίως ἔχειν ἐνόμιζεν.",ἐξῆν,ἔξεστι,FALSE,TRUE,λαγχάνειν,λαγχάνειν,NA,NA,NA,FALSE,αὐτῷ,αὐτῷ,NA,NA,ὄντι προτέρῳ,ὄντι προτέρῳ,NA,NA,NA,NA,NA,NA,TRUE,NA,FALSE,Forma parentética?,6,juridical,attic
5187,Isaeus (0017),On The Estate Of Pyrrhus (003),58.1,"οὐκοῦν δυοῖν τὰ ἕτερα προσῆκε τῇ γυναικί, ἢ γυναικί ἢ ζῶντι τῷ Ἐνδίῳ ἀμφισβητῆσαι τῶν πατρῴων, ἢ ἐπειδὴ τετελευτηκὼς ἦν ὁ εἰσποίητος, τῶν τοῦ ἀδελφοῦ τὴν ἐπιδικασίαν ἀξιοῦν ποιεῖσθαι, ἄλλως τε καὶ εἰ, ὥς φασιν οὗτοι, ἠγγυήκει αὐτὴν τῷ Ξενοκλεῖ ὡς γνησίαν ἀδελφὴν οὖσαν αὑτοῦ.",προσῆκε,προσήκω,FALSE,TRUE,ἀμφισβητῆσαι,ἀμφισβητῆσαι,NA,NA,NA,FALSE,τῇ γυναικί,τῇ γυναικί,NA,NA,γυναικί,γυναικί,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,Esse duplo h é estranho!,2,juridical,attic
5202,Isaeus (0017),On The Estate of Ciron (008),45.5,"ἔχετε δὲ πίστεις ἱκανὰς ἐκ μαρτυριῶν, ἐκ βασάνων, ἐξ αὐτῶν τῶν νόμων, ὅτι τ’ ἐσμὲν <ἐκ> θυγατρὸς γνησίας Κίρωνος, καὶ ὅτι προσήκει ἡμῖν μᾶλλον ἢ τούτοις κληρονομεῖν τῶν ἐκείνου χρημάτων, ἐκγόνοις οὖσι τοῦ πάππου.",προσήκει,προσήκω,FALSE,TRUE,κληρονομεῖν,κληρονομεῖν,NA,NA,NA,FALSE,τούτοις,τούτοις,NA,NA,ἐκγόνοις οὖσι,ἐκγόνοις οὖσι,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,Parentética?,5,juridical,attic
5407,Isocrates (0010),Panathenaicus (021),233.1,"ἐν τοιαύτῃ δὲ μοι ταραχῇ καθεστηκότι καὶ μεταβολὰς ποιουμένῳ πολλὰς ἔδοξε κράτιστον εἶναι παρακαλέσαντι τῶν πεπλησιακότων τοὺς ἐπιδημοῦντας βουλεύσασθαι μετ’ αὐτῶν, πότεροι ἀφανιστέος παντάπασίν ἐστιν ἢ διαδοτέος τοῖς βουλομένοις λαμβάνειν, ὁπότερα δ’ ἂν ἐκείνοις δόξῃ, ταῦτα ποιεῖν.",ἔδοξε,δοκέω,FALSE,FALSE,βουλεύσασθαι,βουλεύσασθαι,NA,NA,NA,FALSE,μοι ταραχῇ καθεστηκότι καὶ μεταβολὰς ποιουμένῳ,μοι ταραχῇ καθεστηκότι καὶ μεταβολὰς ποιουμένῳ,NA,NA,παρακαλέσαντι,παρακαλέσαντι,NA,NA,NA,NA,NA,NA,TRUE,NA,FALSE,Comentar a diferença entre os dois primeiros particípios e o terceiro. Camada intermediária de infinitivo,5,juridical,attic
5435,Isocrates (0010),Letter 2 (027),11.1,"ἀλλὰ τῶν μὲν βαρβάρων, πρὸς οὓς νῦν πολεμεῖς, ἐπὶ τοσοῦτον ἐξαρκέσει σοι κρατεῖν, ὅσον ἐν ἀσφαλείᾳ καταστῆσαι τὴν σαυτοῦ χώραν, τὸν δὲ βασιλέα τὸν νῦν μέγαν προσαγορευόμενον καταλύειν ἐπιχειρήσεις, ἵνα τήν τε σαυτοῦ δόξαν μείζω ποιήσῃς καὶ τοῖς Ἕλλησιν ὑποδείξῃς πρὸς ὃν χρὴ πολεμεῖν.",ἐξαρκέσει,ἐξαρκέω,FALSE,TRUE,καταλύειν,καταλύειν,NA,NA,NA,FALSE,σοι,σοι,NA,NA,προσαγορευόμενον,προσαγορευόμενον,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,15,juridical,attic
5440,Isocrates (0010),Aegineticus (006),49.1,"ἄξιον δ’ ἐστὶ καὶ τῷ νόμῳ βοηθεῖν καθ’ ὃν ἔξεστιν ἡμῖν καὶ παῖδας εἰσποιήσασθαι καὶ βουλεύσασθαι περὶ τῶν ἡμετέρων αὐτῶν, ἐνθυμηθέντας ὅτι τοῖς ἐρήμοις τῶν ἀνθρώπων ἀντὶ παίδων οὗτός ἐστιν·",ἔξεστιν,ἔξεστι,FALSE,TRUE,εἰσποιήσασθαι καὶ βουλεύσασθαι,εἰσποιήσασθαι καὶ βουλεύσασθαι,NA,NA,NA,FALSE,ἡμῖν,ἡμῖν,NA,NA,ἐνθυμηθέντας,ἐνθυμηθέντας,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,10,juridical,attic
5443,Isocrates (0010),Against Callimachus (002),39.1,"πρὸς δὲ τοὺτοις ἔτι καὶ νῦν ἔξεστιν αὐτῷ, πρὶν ἀποπειραθῆναι τῆς ὑμετὲρας γνώμης, ἁφέντι τὴν δίκην ἀπηλλάχθαι πάντων τῶν πραγμάτων.",ἔξεστιν,ἔξεστι,FALSE,TRUE,ἀπηλλάχθαι,ἀπηλλάχθαι,NA,NA,NA,FALSE,αὐτῷ,αὐτῷ,NA,NA,ἁφέντι,ἁφέντι,NA,NA,NA,NA,NA,NA,TRUE,NA,FALSE,NA,6,juridical,attic
5450,Isocrates (0010),Against Lochites (003),2.8,"περὶ δὲ τῆς ὕβρεως, ὡς κοινοῦ τοῦ πράγματος ὄντος, ἔξεστι τῷ βουλομένῳ τῶν πολιτῶν γραψαμένῳ πρὸς τοὺς θεσμοθέτας εἰσελθεῖν εἰς ὑμᾶς.",ἔξεστι,ἔξεστι,FALSE,TRUE,εἰσελθεῖν,εἰσελθεῖν,NA,NA,NA,FALSE,τῷ βουλομένῳ,τῷ βουλομένῳ,NA,NA,γραψαμένῳ,γραψαμένῳ,NA,NA,NA,NA,NA,NA,TRUE,NA,FALSE,Verbo de movimento,3,juridical,attic
5464,Isocrates (0010),Nicocles or the Cyprians (014),64.3,"ὑμῖν δ’ ἔξεστι μηδὲν ταλαιπωρηθεῖσιν, ἀλλὰ πιστοῖς μόνον καὶ δικαίοις οὖσιν, ἅπαντα ταῦτα διαπράξασθαι.",ἔξεστι,ἔξεστι,FALSE,TRUE,διαπράξασθαι,διαπράξασθαι,NA,NA,NA,FALSE,ὑμῖν,ὑμῖν,NA,NA,"ταλαιπωρηθεῖσιν, ἀλλὰ πιστοῖς μόνον καὶ δικαίοις οὖσιν",ταλαιπωρηθεῖσιν,ἀλλὰ πιστοῖς μόνον καὶ δικαίοις οὖσιν,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,Coordenado (alla). Particípio,4,juridical,attic
5487,Isocrates (0010),Antidosis (019),104.3,"τοῖς μὲν γὰρ ἰδιώταις ὑπὲρ ὧν ἕκαστος ἔπραξε προσήκει διαλεχθεῖσι καταβαίνειν ἢ δοκεῖν περιεργάζεσθαι, τοῖς δ’ ὑπολαμβανομένοις συμβούλοις εἶναι καὶ διδασκάλοις ὁμοίως ὑπὲρ τῶν συγγεγενημένων ὥσπερ ὑπὲρ αὑτῶν ἀναγκαῖον ποιεῖσθαι τὴν ἀπολογίαν, ἄλλως τ’ ἢν καὶ τύχῃ τις διὰ τὴν αἰτίαν ταύτην κρινόμενος·",προσήκει,προσήκω,FALSE,TRUE,καταβαίνειν,καταβαίνειν,NA,NA,NA,FALSE,τοῖς... ἰδιώταις,τοῖς... ἰδιώταις,NA,NA,διαλεχθεῖσι,διαλεχθεῖσι,NA,NA,NA,NA,NA,NA,TRUE,NA,FALSE,DUPLICAR: 54871. Comentar posição do complemento do pred,6,juridical,attic
54871,Isocrates (0010),Antidosis (019),104.3,"τοῖς μὲν γὰρ ἰδιώταις ὑπὲρ ὧν ἕκαστος ἔπραξε προσήκει διαλεχθεῖσι καταβαίνειν ἢ δοκεῖν περιεργάζεσθαι, τοῖς δ’ ὑπολαμβανομένοις συμβούλοις εἶναι καὶ διδασκάλοις ὁμοίως ὑπὲρ τῶν συγγεγενημένων ὥσπερ ὑπὲρ αὑτῶν ἀναγκαῖον ποιεῖσθαι τὴν ἀπολογίαν, ἄλλως τ’ ἢν καὶ τύχῃ τις διὰ τὴν αἰτίαν ταύτην κρινόμενος·",προσήκει,προσήκω,FALSE,TRUE,εἶναι,εἶναι,NA,NA,NA,TRUE,τοῖς... ὑπολαμβανομένοις,τοῖς... ὑπολαμβανομένοις,NA,NA,"συμβούλοις, διδασκάλοις",συμβούλοις,διδασκάλοις,NA,NA,NA,NA,NA,TRUE,NA,FALSE,DUPLICADO: 5487,1,juridical,attic
5515,Isocrates (0010),Letter 9 (024),18.3,"σοὶ δὲ προσήκει προσέχοντι τὸν νοῦν τοῖς ὑπ’ ἐμοῦ λεγομένοις βουλεύσασθαι, πότερον ὀλιγωρητέον ἐστὶ τῶν Ἑλληνικῶν πραγμάτων γεγονότι μέν, ὥσπερ ὀλίγῳ πρότερον ἐγὼ διῆλθον, ἡγεμόνι δὲ Λακεδαιμονίων ὄντι, βασιλεῖ δὲ προσαγορευομένῳ, μεγίστην δὲ τῶν Ἑλλήνων ἔχοντι δόξαν, ἢ τῶν μὲν ἐνεστώτων πραγμάτων ὑπεροπτέον, μείζοσι δ’ ἐπιχειρητέον.",προσήκει,προσήκω,FALSE,TRUE,βουλεύσασθαι,βουλεύσασθαι,NA,NA,NA,FALSE,σοὶ,σοὶ,NA,NA,"προσέχοντι, γεγονότι, ὀλίγῳ, ἡγεμόνι... ὄντι, βασιλεῖ δὲ προσαγορευομένῳ, ἔχοντι, μείζοσι",προσέχοντι,γεγονότι,ὀλίγῳ,ἡγεμόνι... ὄντι,βασιλεῖ δὲ προσαγορευομένῳ,ἔχοντι,μείζοσι,TRUE,TRUE,FALSE,Comentar a sequência e o adj. Verbal,3,juridical,attic
5535,Isocrates (0010),Panegyricus (011),117.4,"οὓς ἡμεῖς διαβῆναι τολμήσαντας εἰς τὴν Εὐρώπην καὶ μεῖζον ἢ προσῆκεν αὐτοῖς φρονήσαντας οὕτω διέθεμεν, ὥστε μὴ μόνον παύσασθαι στρατείας ἐφ’ ἡμᾶς ποιουμένους ἀλλὰ καὶ τὴν αὑτῶν χώραν ἀνέχεσθαι πορθουμένην, καὶ διακοσίαις καὶ χιλίαις ναυσὶ περιπλέοντας εἰς τοσαύτην ταπεινότητα κατεστήσαμεν, ὥστε μακρὸν πλοῖον ἐπὶ τάδε Φασήλιδος μὴ καθέλκειν, ἀλλ’ ἡσυχίαν ἄγειν καὶ τοὺς καιροὺς περιμένειν, ἀλλὰ μὴ τῇ παρούσῃ δυνάμει πιστεύειν.",προσῆκεν,προσήκω,FALSE,TRUE,διέθεμεν,διέθεμεν,NA,NA,NA,FALSE,αὐτοῖς,αὐτοῖς,NA,NA,"φρονήσαντας, ποιουμένους, περιπλέοντας",φρονήσαντας,ποιουμένους,περιπλέοντας,NA,NA,NA,NA,FALSE,FALSE,FALSE,Comentar a presença do hwste,1,juridical,attic
5581,Isocrates (0010),To Philip (020),89.1,"οἶμαι δὲ τῶν μὲν ἄλλων εἴ τισι δόξειε περὶ τῆς στρατείας τῆς εἰς τὴν Ἀσίαν συμβουλεύειν, ἐπὶ ταύτην ἂν ἐπιπεσεῖν τὴν παράκλησιν, λέγοντας ὡς ὅσοι περ ἐπεχείρησαν πρὸς τὸν βασιλέα πολεμεῖν, ἅπασι συνέπεσεν ἐξ ἀδόξων μὲν γενέσθαι λαμπροῖς, ἐκ πενήτων δὲ πλουσίοις, ἐκ ταπεινῶν δὲ πολλῆς χώρας καὶ πόλεων δεσπόταις.",συνέπεσεν,συμπίπτω,FALSE,TRUE,γενέσθαι,γενέσθαι,NA,NA,NA,TRUE,ἅπασι,λαμπροῖς,πλουσίοις,δεσπόταις,"λαμπροῖς, πλουσίοις, δεσπόταις",ἅπασι,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,Sequência de coordenações ek X (genesthai) Y,6,juridical,attic
